date, away, home, away_score, home_score, home_sp, away_sp ,net_score,home_sp_stat,away_sp_stat,win
20230422,WAS,MIN,10,4,Pablo Lopez,Chad Kuhl,-6,3.75,5.31,0
20230422,TOR,NYA,2,3,Gerrit Cole,Alek Manoah,1,3.31,3.31,1
20230422,SLN,SEA,4,5,Luis Castillo,Miles Mikolas,1,3.31,3.89,1
20230422,CHA,TBA,3,4,Shane McClanahan,Dylan Cease,1,2.79,2.7,1
20230422,OAK,TEX,3,18,Andrew Heaney,Shintaro Fujinami,15,3.39,,1
20230423,SDN,ARI,7,5,Drey Jameson,Yu Darvish,-2,4.49,3.49,0
20230423,HOU,ATL,5,2,Max Fried,Cristian Javier,-3,2.85,2.43,0
20230423,LAN,CHN,7,3,Marcus Stroman,Clayton Kershaw,-4,3.94,2.51,0
20230423,BOS,MIL,12,5,Corbin Burnes,Brayan Bello,-7,3.05,3.8,0
20230423,COL,PHI,3,9,Zack Wheeler,Jose Urena,6,3.1,4.94,1
20230423,CIN,PIT,0,2,Vincent Velasquez,Hunter Greene,2,,4,1
20230423,NYN,SFN,4,5,Ross Stripling,Tylor Megill,1,3.54,4.31,1
20230423,KCA,ANA,3,4,Reid Detmers,Jordan Lyles,1,4.05,4.94,1
20230423,DET,BAL,1,2,Grayson Rodriguez,Eduardo Rodriguez,1,,4.2,1
20230423,MIA,CLE,4,7,Logan Allen,Jesus Luzardo,3,6.37,3.39,1
20230423,WAS,MIN,1,3,Bailey Ober,Patrick Corbin,2,4.71,6.41,1
20230423,TOR,NYA,5,1,Clarke Schmidt,Kevin Gausman,-4,3.51,3.34,0
20230423,SLN,SEA,7,3,Chris Flexen,Jack Flaherty,-4,4.62,4.94,0
20230423,CHA,TBA,1,4,Zach Eflin,Lucas Giolito,3,3.27,4.23,1
20230423,OAK,TEX,2,5,Jacob deGrom,Kyle Muller,3,2.24,5.49,1
20230424,KCA,ARI,4,5,Tommy Henry,Brad Keller,1,4.84,4.37,1
20230424,MIA,ATL,0,11,Spencer Strider,Edward Cabrera,11,2.39,4.05,1
20230424,TEX,CIN,6,7,Nick Lodolo,Nathan Eovaldi,1,3.94,4.31,1
20230424,DET,MIL,4,2,Colin Rea,Matt Boyd,-2,,,0
20230424,SLN,SFN,0,4,Alex Cobb,Jordan Montgomery,4,3.15,4,1
20230424,OAK,ANA,11,10,Jose Suarez,Ken Waldichuk,-1,3.67,4.59,0
20230424,BOS,BAL,4,5,Dean Kremer,Chris Sale,1,4.49,4.08,1
20230424,COL,CLE,6,0,Cal Quantrill,Austin Gomber,-6,4.31,4.59,0
20230424,NYA,MIN,1,6,Sonny Gray,Jhony Brito,5,3.67,,1
20230424,HOU,TBA,3,8,Taj Bradley,Jose Urquidy,5,,4.56,1
20230424,CHA,TOR,2,5,Chris Bassitt,Lance Lynn,3,3.46,3.62,1
20230425,KCA,ARI,5,4,Ryne Nelson,Brady Singer,-1,2.24,3.97,0
20230425,MIA,ATL,4,7,Charlie Morton,Bryan Hoeing,3,4.11,8.64,1
20230425,SDN,CHN,0,6,Justin Steele,Blake Snell,6,3.59,3.19,1
20230425,TEX,CIN,6,7,Luke Weaver,Martin Perez,1,5.45,3.59,1
20230425,DET,MIL,4,3,Eric Lauer,Spencer Turnbull,-1,4.02,,0
20230425,WAS,NYN,5,0,Jose Butto,Josiah Gray,-5,6.33,4.25,0
20230425,SEA,PHI,5,3,Bailey Falter,Marco Gonzales,-2,4.62,4.59,0
20230425,LAN,PIT,8,7,Johan Oviedo,Noah Syndergaard,-1,3.17,4.43,0
20230425,SLN,SFN,4,5,John Brebbia,Jake Woodford,1,3.49,4,1
20230425,OAK,ANA,3,5,Griffin Canning,Mason Miller,2,,,1
20230425,BOS,BAL,8,6,Kyle Bradish,Corey Kluber,-2,4.49,4,0
20230425,COL,CLE,5,1,Peyton Battenfield,Ryan Feltner,-4,,4.91,0
20230425,NYA,MIN,2,6,Joe Ryan,Nestor Cortes,4,3.57,2.7,1
20230425,HOU,TBA,5,0,Drew Rasmussen,Luis Garcia,-5,3.46,3.57,0
20230425,CHA,TOR,0,7,Jose Berrios,Mike Clevinger,7,5.11,4.65,1
20230426,KCA,ARI,0,2,Zac Gallen,Ryan Yarbrough,2,3.17,4.4,1
20230426,MIA,ATL,4,6,Bryce Elder,Sandy Alcantara,2,4.25,2.9,1
20230426,SDN,CHN,5,3,Drew Smyly,Michael Wacha,-2,4.17,4.56,0
20230426,TEX,CIN,3,5,Graham Ashcraft,Jon Gray,2,4.02,3.59,1
20230426,DET,MIL,2,6,Freddy Peralta,Michael Lorenzen,4,2.7,3.91,1
20230426,WAS,NYN,4,1,Kodai Senga,MacKenzie Gore,-3,,5.21,0
20230426,SEA,PHI,5,6,Taijuan Walker,Logan Gilbert,1,3.94,4.11,1
20230426,LAN,PIT,1,8,Roansy Contreras,Tony Gonsolin,7,4.43,3.12,1
20230426,SLN,SFN,3,7,Anthony DeSclafani,Steven Matz,4,5.49,3.67,1
20230426,OAK,ANA,3,11,Patrick Sandoval,Luis Medina,8,3.91,,1
20230426,BOS,BAL,2,6,Tyler Wells,Tanner Houck,4,3.78,3.86,1
20230426,COL,CLE,1,4,Tanner Bibee,German Marquez,3,,4.49,1
20230426,NYA,MIN,12,6,Kenta Maeda,Domingo German,-6,,3.78,0
20230426,HOU,TBA,1,0,Calvin Faucher,Hunter Brown,-1,6.01,2.96,0
20230426,CHA,TOR,0,8,Yusei Kikuchi,Michael Kopech,8,5.63,3.94,1
20230427,MIA,ATL,5,4,Kyle Wright,Braxton Garrett,-1,3.89,4.05,0
20230427,SDN,CHN,2,5,Hayden Wesneski,Seth Lugo,3,2.18,3.46,1
20230427,WAS,NYN,8,9,Joey Lucchesi,Trevor Williams,1,,3.67,1
20230427,SEA,PHI,0,1,Matt Strahm,George Kirby,1,3.34,3.31,1
20230427,LAN,PIT,2,6,Mitch Keller,Julio Urias,4,4.23,2.81,1
20230427,SLN,SFN,6,0,Logan Webb,Miles Mikolas,-6,3.59,3.89,0
20230427,OAK,ANA,7,8,Shohei Ohtani,JP Sears,1,2.68,4.49,1
20230427,TBA,CHA,14,5,Dylan Cease,Shane McClanahan,-9,2.7,2.79,0
20230427,BAL,DET,7,4,Joey Wentz,Kyle Gibson,-3,3.62,4.46,0
20230427,KCA,MIN,1,7,Tyler Mahle,Zack Greinke,6,3.49,4.78,1
20230427,NYA,TEX,4,2,Andrew Heaney,Gerrit Cole,-2,3.39,3.31,0
20230428,ARI,COL,9,1,Kyle Freeland,Merrill Kelly,-8,5.14,3.62,0
20230428,SLN,LAN,3,7,Dustin May,Jack Flaherty,4,3.67,4.94,1
20230428,CHN,MIA,2,3,Jesus Luzardo,Marcus Stroman,1,3.39,3.94,1
20230428,ANA,MIL,1,2,Wade Miley,Tyler Anderson,1,3.89,3.1,1
20230428,ATL,NYN,4,0,David Peterson,Max Fried,-4,3.94,2.85,0
20230428,CLE,BOS,5,2,Nick Pivetta,Shane Bieber,-3,4.65,3.51,0
20230428,TBA,CHA,3,2,Lucas Giolito,Zach Eflin,-1,4.23,3.27,0
20230428,PHI,HOU,3,1,Framber Valdez,Aaron Nola,-2,3.31,2.74,0
20230428,KCA,MIN,6,8,Pablo Lopez,Jordan Lyles,2,3.75,4.94,1
20230428,CIN,OAK,11,7,Drew Rucinski,Luis Cessa,-4,,4.43,0
20230428,NYA,TEX,2,5,Jacob deGrom,Clarke Schmidt,3,2.24,3.51,1
20230428,SEA,TOR,2,3,Alek Manoah,Luis Castillo,1,3.31,3.31,1
20230429,ARI,COL,11,4,Noah Davis,Tommy Henry,-7,4.49,4.84,0
20230429,SLN,LAN,0,1,Clayton Kershaw,Jordan Montgomery,1,2.51,4,1
20230429,CHN,MIA,6,7,Edward Cabrera,Caleb Kilian,1,4.05,4.37,1
20230429,ANA,MIL,5,7,Corbin Burnes,Reid Detmers,2,3.05,4.05,1
20230429,SFN,SDN,11,16,Joe Musgrove,Sean Manaea,5,3.27,4.05,1
20230429,PIT,WAS,6,3,Patrick Corbin,Rich Hill,-3,6.41,4.08,0
20230429,PIT,WAS,16,1,Chad Kuhl,Vincent Velasquez,-15,5.31,,0
20230429,CLE,BOS,7,8,Brayan Bello,Zach Plesac,1,3.8,5.28,1
20230429,TBA,CHA,12,3,Lance Lynn,Calvin Faucher,-9,3.62,6.01,0
20230429,BAL,DET,4,7,Eduardo Rodriguez,Dean Kremer,3,4.2,4.49,1
20230429,BAL,DET,6,4,Matt Boyd,Grayson Rodriguez,-2,,,0
20230429,PHI,HOU,6,1,Cristian Javier,Zack Wheeler,-5,2.43,3.1,0
20230429,KCA,MIN,3,2,Bailey Ober,Brad Keller,-1,4.71,4.37,0
20230429,CIN,OAK,3,2,Kyle Muller,Hunter Greene,-1,5.49,4,0
20230429,NYA,TEX,0,2,Nathan Eovaldi,Jhony Brito,2,4.31,,1
20230429,SEA,TOR,0,1,Kevin Gausman,Easton McGee,1,3.34,3.19,1
20230430,ARI,COL,4,12,Austin Gomber,Ryne Nelson,8,4.59,2.24,1
20230430,SLN,LAN,3,6,Noah Syndergaard,Jake Woodford,3,4.43,4,1
20230430,CHN,MIA,3,4,Bryan Hoeing,Justin Steele,1,8.64,3.59,1
20230430,ANA,MIL,3,0,Colin Rea,Jose Suarez,-3,,3.67,0
20230430,SFN,SDN,4,6,Yu Darvish,Alex Cobb,2,3.49,3.15,1
20230430,PIT,WAS,2,7,Josiah Gray,Johan Oviedo,5,4.25,3.17,1
20230430,CLE,BOS,1,7,Chris Sale,Logan Allen,6,4.08,6.37,1
20230430,TBA,CHA,9,12,Mike Clevinger,Drew Rasmussen,3,4.65,3.46,1
20230430,BAL,DET,5,3,Spencer Turnbull,Kyle Bradish,-2,,4.49,0
20230430,PHI,HOU,3,4,Jose Urquidy,Bailey Falter,1,4.56,4.62,1
20230430,KCA,MIN,4,8,Sonny Gray,Brady Singer,4,3.67,3.97,1
20230430,CIN,OAK,4,5,Ken Waldichuk,Nick Lodolo,1,4.59,3.94,1
20230430,NYA,TEX,2,15,Martin Perez,Nestor Cortes,13,3.59,2.7,1
20230430,SEA,TOR,10,8,Chris Bassitt,Marco Gonzales,-2,3.46,4.59,0
20230501,PHI,LAN,4,13,Tony Gonsolin,Taijuan Walker,9,3.12,3.94,1
20230501,ATL,NYN,9,8,Denyi Reyes,Spencer Strider,-1,2.22,2.39,0
20230501,ATL,NYN,3,5,Tylor Megill,Charlie Morton,2,4.31,4.11,1
20230501,CIN,SDN,3,8,Blake Snell,Luke Weaver,5,3.19,5.45,1
20230501,CHN,WAS,5,1,MacKenzie Gore,Drew Smyly,-4,5.21,4.17,0
20230501,TOR,BOS,5,6,Corey Kluber,Jose Berrios,1,4,5.11,1
20230501,SFN,HOU,3,7,Luis Garcia,Ross Stripling,4,3.57,3.54,1
20230501,CLE,NYA,3,2,Domingo German,Cal Quantrill,-1,3.78,4.31,0
20230502,MIL,COL,2,3,Ryan Feltner,Freddy Peralta,1,4.91,2.7,1
20230502,PHI,LAN,1,13,Julio Urias,Matt Strahm,12,2.81,3.34,1
20230502,ATL,MIA,6,0,Sandy Alcantara,Bryce Elder,-6,2.9,4.25,0
20230502,CIN,SDN,2,1,Michael Wacha,Graham Ashcraft,-1,4.56,4.02,0
20230502,ANA,SLN,5,1,Steven Matz,Patrick Sandoval,-4,3.67,3.91,0
20230502,CHN,WAS,1,4,Trevor Williams,Hayden Wesneski,3,3.67,2.18,1
20230502,TOR,BOS,6,7,Tanner Houck,Yusei Kikuchi,1,3.86,5.63,1
20230502,MIN,CHA,2,3,Michael Kopech,Joe Ryan,1,3.94,3.57,1
20230502,SFN,HOU,2,0,Hunter Brown,Anthony DeSclafani,-2,2.96,5.49,0
20230502,BAL,KCA,11,7,Ryan Yarbrough,Tyler Wells,-4,4.4,3.78,0
20230502,CLE,NYA,2,4,Gerrit Cole,Tanner Bibee,2,3.31,,1
20230502,SEA,OAK,2,1,Mason Miller,Bryce Miller,-1,,,0
20230502,PIT,TBA,1,4,Javy Guerra,Roansy Contreras,3,5.42,4.43,1
20230502,ARI,TEX,4,6,Jon Gray,Zac Gallen,2,3.59,3.17,1
20230503,MIL,COL,1,7,Kyle Freeland,Eric Lauer,6,5.14,4.02,1
20230503,PHI,LAN,6,10,Gavin Stone,Aaron Nola,4,,2.74,1
20230503,ATL,MIA,14,6,Braxton Garrett,Kyle Wright,-8,4.05,3.89,0
20230503,CIN,SDN,1,7,Seth Lugo,Luis Cessa,6,3.46,4.43,1
20230503,ANA,SLN,6,4,Miles Mikolas,Shohei Ohtani,-2,3.89,2.68,0
20230503,CHN,WAS,1,2,Jake Irvin,Marcus Stroman,1,,3.94,1
20230503,TOR,BOS,3,8,Nick Pivetta,Alek Manoah,5,4.65,3.31,1
20230503,MIN,CHA,4,6,Dylan Cease,Louie Varland,2,2.7,4.56,1
20230503,NYN,DET,5,6,Joey Wentz,Joey Lucchesi,1,3.62,,1
20230503,NYN,DET,1,8,Michael Lorenzen,Max Scherzer,7,3.91,2.87,1
20230503,SFN,HOU,4,2,Framber Valdez,Logan Webb,-2,3.31,3.59,0
20230503,BAL,KCA,0,6,Zack Greinke,Kyle Gibson,6,4.78,4.46,1
20230503,CLE,NYA,3,4,Clarke Schmidt,Shane Bieber,1,3.51,3.51,1
20230503,SEA,OAK,7,2,JP Sears,Logan Gilbert,-5,4.49,4.11,0
20230503,PIT,TBA,1,8,Shane McClanahan,Mitch Keller,7,2.79,4.23,1
20230503,ARI,TEX,12,7,Andrew Heaney,Brandon Pfaadt,-5,3.39,,0
20230504,MIL,COL,6,9,Conner Seabold,Wade Miley,3,,3.89,1
20230504,ATL,MIA,6,3,Jesus Luzardo,Dylan Dodd,-3,3.39,,0
20230504,ANA,SLN,11,7,Jack Flaherty,Griffin Canning,-4,4.94,,0
20230504,CHN,WAS,3,4,Patrick Corbin,Jameson Taillon,1,6.41,4.2,1
20230504,TOR,BOS,5,11,Brayan Bello,Kevin Gausman,6,3.8,3.34,1
20230504,MIN,CHA,7,3,Lucas Giolito,Pablo Lopez,-4,4.23,3.75,0
20230504,NYN,DET,0,2,Eduardo Rodriguez,Justin Verlander,2,4.2,2.66,1
20230504,BAL,KCA,13,10,Jordan Lyles,Grayson Rodriguez,-3,4.94,,0
20230504,SEA,OAK,5,3,Drew Rucinski,George Kirby,-2,,3.31,0
20230504,PIT,TBA,2,3,Zach Eflin,Vincent Velasquez,1,3.27,,1
20230505,WAS,ARI,1,3,Merrill Kelly,Josiah Gray,2,3.62,4.25,1
20230505,BAL,ATL,9,4,Max Fried,Dean Kremer,-5,2.85,4.49,0
20230505,MIA,CHN,1,4,Justin Steele,Edward Cabrera,3,3.59,4.05,1
20230505,CHA,CIN,5,4,Hunter Greene,Lance Lynn,-1,4,3.62,0
20230505,COL,NYN,0,1,Kodai Senga,Antonio Senzatela,1,,5.24,1
20230505,BOS,PHI,5,3,Zack Wheeler,Chris Sale,-2,3.1,4.08,0
20230505,TOR,PIT,4,0,Rich Hill,Chris Bassitt,-4,4.08,3.46,0
20230505,LAN,SDN,2,5,Yu Darvish,Clayton Kershaw,3,3.49,2.51,1
20230505,MIL,SFN,4,6,Sean Manaea,Corbin Burnes,2,4.05,3.05,1
20230505,DET,SLN,5,4,Jordan Montgomery,Matt Boyd,-1,4,,0
20230505,TEX,ANA,4,5,Tyler Anderson,Dane Dunning,1,3.1,4.49,1
20230505,MIN,CLE,2,0,Peyton Battenfield,Bailey Ober,-2,,4.71,0
20230505,OAK,KCA,12,8,Brad Keller,Kyle Muller,-4,4.37,5.49,0
20230505,HOU,SEA,6,4,Luis Castillo,Cristian Javier,-2,3.31,2.43,0
20230505,NYA,TBA,4,5,Yonny Chirinos,Jhony Brito,1,3.01,,1
20230506,WAS,ARI,7,8,Tommy Henry,MacKenzie Gore,1,4.84,5.21,1
20230506,BAL,ATL,4,5,Spencer Strider,Kyle Bradish,1,2.39,4.49,1
20230506,MIA,CHN,2,4,Drew Smyly,Matt Barnes,2,4.17,4.28,1
20230506,CHA,CIN,3,5,Nick Lodolo,Mike Clevinger,2,3.94,4.65,1
20230506,COL,NYN,5,2,Tylor Megill,Austin Gomber,-3,4.31,4.59,0
20230506,BOS,PHI,7,4,Bailey Falter,Corey Kluber,-3,4.62,4,0
20230506,TOR,PIT,8,2,Johan Oviedo,Jose Berrios,-6,3.17,5.11,0
20230506,LAN,SDN,2,1,Blake Snell,Dustin May,-1,3.19,3.67,0
20230506,MIL,SFN,1,4,Alex Cobb,Colin Rea,3,3.15,,1
20230506,DET,SLN,6,5,Adam Wainwright,Spencer Turnbull,-1,4.53,,0
20230506,TEX,ANA,10,1,Reid Detmers,Nathan Eovaldi,-9,4.05,4.31,0
20230506,MIN,CLE,3,4,Logan Allen,Sonny Gray,1,6.37,3.67,1
20230506,OAK,KCA,5,4,Brady Singer,Ken Waldichuk,-1,3.97,4.59,0
20230506,HOU,SEA,5,7,Marco Gonzales,J. P. France,2,4.59,,1
20230506,NYA,TBA,3,2,Drew Rasmussen,Domingo German,-1,3.46,3.78,0
20230507,WAS,ARI,9,8,Ryne Nelson,Trevor Williams,-1,2.24,3.67,0
20230507,BAL,ATL,2,3,Bryce Elder,Tyler Wells,1,4.25,3.78,1
20230507,MIA,CHN,5,4,Hayden Wesneski,Sandy Alcantara,-1,2.18,2.9,0
20230507,CHA,CIN,17,4,Graham Ashcraft,Michael Kopech,-13,4.02,3.94,0
20230507,COL,NYN,13,6,Joey Lucchesi,Ryan Feltner,-7,,4.91,0
20230507,BOS,PHI,1,6,Taijuan Walker,Tanner Houck,5,3.94,3.86,1
20230507,TOR,PIT,10,1,Roansy Contreras,Yusei Kikuchi,-9,4.43,5.63,0
20230507,LAN,SDN,5,2,Joe Musgrove,Julio Urias,-3,3.27,2.81,0
20230507,MIL,SFN,7,3,Ross Stripling,Adrian Houser,-4,3.54,4.94,0
20230507,DET,SLN,6,12,Steven Matz,Alex Faedo,6,3.67,5.53,1
20230507,TEX,ANA,16,8,Jose Suarez,Martin Perez,-8,3.67,3.59,0
20230507,MIN,CLE,0,2,Cal Quantrill,Joe Ryan,2,4.31,3.57,1
20230507,OAK,KCA,1,5,Ryan Yarbrough,Mason Miller,4,4.4,,1
20230507,HOU,SEA,1,3,Bryce Miller,Brandon Bielak,2,,4.25,1
20230507,NYA,TBA,7,8,Javy Guerra,Gerrit Cole,1,5.42,3.31,1
20230508,MIA,ARI,2,5,Zac Gallen,Braxton Garrett,3,3.17,4.05,1
20230508,SLN,CHN,3,1,Marcus Stroman,Miles Mikolas,-2,3.94,3.89,0
20230508,LAN,MIL,3,9,Freddy Peralta,Tony Gonsolin,6,2.7,3.12,1
20230508,COL,PIT,0,2,Mitch Keller,Kyle Freeland,2,4.23,5.14,1
20230508,WAS,SFN,5,1,Anthony DeSclafani,Jake Irvin,-4,5.49,,0
20230508,HOU,ANA,4,6,Patrick Sandoval,Hunter Brown,2,3.91,2.96,1
20230508,TBA,BAL,3,0,Kyle Gibson,Shane McClanahan,-3,4.46,2.79,0
20230508,DET,CLE,6,2,Tanner Bibee,Joey Wentz,-4,,3.62,0
20230508,CHA,KCA,5,12,Zack Greinke,Dylan Cease,7,4.78,2.7,1
20230508,OAK,NYA,2,7,Nestor Cortes,JP Sears,5,2.7,4.49,1
20230508,TEX,SEA,2,1,Logan Gilbert,Jon Gray,-1,4.11,3.59,0
20230509,MIA,ARI,6,2,Brandon Pfaadt,Jesus Luzardo,-4,,3.39,0
20230509,BOS,ATL,3,9,Charlie Morton,Nick Pivetta,6,4.11,4.65,1
20230509,SLN,CHN,6,4,Jameson Taillon,Jack Flaherty,-2,4.2,4.94,0
20230509,NYN,CIN,6,7,Luke Weaver,David Peterson,1,5.45,3.94,1
20230509,LAN,MIL,6,2,Eric Lauer,Noah Syndergaard,-4,4.02,4.43,0
20230509,TOR,PHI,4,8,Aaron Nola,Alek Manoah,4,2.74,3.31,1
20230509,COL,PIT,10,1,Luis Ortiz,Conner Seabold,-9,,,0
20230509,WAS,SFN,1,4,Logan Webb,Patrick Corbin,3,3.59,6.41,1
20230509,HOU,ANA,3,1,Shohei Ohtani,Framber Valdez,-2,2.68,3.31,0
20230509,TBA,BAL,2,4,Grayson Rodriguez,Zach Eflin,2,,3.27,1
20230509,DET,CLE,0,2,Shane Bieber,Michael Lorenzen,2,3.51,3.91,1
20230509,CHA,KCA,4,2,Jordan Lyles,Lucas Giolito,-2,4.94,4.23,0
20230509,SDN,MIN,6,1,Louie Varland,Michael Wacha,-5,4.56,4.56,0
20230509,OAK,NYA,5,10,Clarke Schmidt,Drew Rucinski,5,3.51,,1
20230509,TEX,SEA,0,5,George Kirby,Andrew Heaney,5,3.31,3.39,1
20230510,MIA,ARI,5,4,Merrill Kelly,Edward Cabrera,-1,3.62,4.05,0
20230510,BOS,ATL,5,2,Dylan Lee,Brayan Bello,-3,2.57,3.8,0
20230510,SLN,CHN,4,10,Justin Steele,Jordan Montgomery,6,3.59,4,1
20230510,NYN,CIN,2,1,Hunter Greene,Justin Verlander,-1,4,2.66,0
20230510,LAN,MIL,8,1,Wade Miley,Clayton Kershaw,-7,3.89,2.51,0
20230510,TOR,PHI,1,2,Zack Wheeler,Kevin Gausman,1,3.1,3.34,1
20230510,COL,PIT,4,3,Rich Hill,Antonio Senzatela,-1,4.08,5.24,0
20230510,WAS,SFN,11,6,Sean Manaea,Josiah Gray,-5,4.05,4.25,0
20230510,HOU,ANA,5,4,Griffin Canning,Cristian Javier,-1,,2.43,0
20230510,TBA,BAL,1,2,Dean Kremer,Jalen Beeks,1,4.49,3.7,1
20230510,DET,CLE,5,0,Peyton Battenfield,Eduardo Rodriguez,-5,,4.2,0
20230510,CHA,KCA,1,9,Brad Keller,Lance Lynn,8,4.37,3.62,1
20230510,SDN,MIN,3,4,Pablo Lopez,Seth Lugo,1,3.75,3.46,1
20230510,OAK,NYA,3,11,Jhony Brito,Kyle Muller,8,,5.49,1
20230510,TEX,SEA,4,3,Luis Castillo,Dane Dunning,-1,3.31,4.49,0
20230511,SFN,ARI,6,2,Tommy Henry,Alex Cobb,-4,4.84,3.15,0
20230511,NYN,CIN,0,5,Derek Law,Kodai Senga,5,4.78,,1
20230511,CHA,KCA,3,4,Brady Singer,Mike Clevinger,1,3.97,4.65,1
20230511,SDN,MIN,3,5,Bailey Ober,Yu Darvish,2,4.71,3.49,1
20230511,TBA,NYA,8,2,Domingo German,Drew Rasmussen,-6,3.78,3.46,0
20230511,TEX,OAK,4,0,Luis Medina,Nathan Eovaldi,-4,,4.31,0
20230512,SFN,ARI,5,7,Ryne Nelson,John Brebbia,2,2.24,3.49,1
20230512,PHI,COL,6,3,Austin Gomber,Taijuan Walker,-3,4.59,3.94,0
20230512,SDN,LAN,2,4,Dustin May,Blake Snell,2,3.67,3.19,1
20230512,CIN,MIA,7,4,Eury Perez,Graham Ashcraft,-3,,4.02,0
20230512,KCA,MIL,1,5,Corbin Burnes,Josh Taylor,4,3.05,,1
20230512,NYN,WAS,3,2,MacKenzie Gore,Tylor Megill,-1,5.21,4.31,0
20230512,PIT,BAL,3,6,Kyle Bradish,Johan Oviedo,3,4.49,3.17,1
20230512,SLN,BOS,8,6,James Paxton,Adam Wainwright,-2,,4.53,0
20230512,HOU,CHA,5,1,Michael Kopech,J. P. France,-4,3.94,,0
20230512,ANA,CLE,5,4,Logan Allen,Tyler Anderson,-1,6.37,3.1,0
20230512,SEA,DET,9,2,Matt Boyd,Marco Gonzales,-7,,4.59,0
20230512,CHN,MIN,6,2,Sonny Gray,Drew Smyly,-4,3.67,4.17,0
20230512,TBA,NYA,5,6,Gerrit Cole,Trevor Kelley,1,3.31,4.2,1
20230512,TEX,OAK,7,9,Ken Waldichuk,Martin Perez,2,4.59,3.59,1
20230512,ATL,TOR,0,3,Chris Bassitt,Spencer Strider,3,3.46,2.39,1
20230513,SFN,ARI,2,7,Zac Gallen,Anthony DeSclafani,5,3.17,5.49,1
20230513,PHI,COL,7,4,Ryan Feltner,Ranger Suarez,-3,4.91,3.78,0
20230513,SDN,LAN,2,4,Julio Urias,Joe Musgrove,2,2.81,3.27,1
20230513,CIN,MIA,6,5,Sandy Alcantara,Derek Law,-1,2.9,4.78,0
20230513,KCA,MIL,3,4,Adrian Houser,Zack Greinke,1,4.94,4.78,1
20230513,NYN,WAS,2,3,C. J. Abrams,Kyle Finnegan,1,,3.29,1
20230513,PIT,BAL,0,2,Tyler Wells,Roansy Contreras,2,3.78,4.43,1
20230513,SLN,BOS,4,3,Chris Sale,Steven Matz,-1,4.08,3.67,0
20230513,HOU,CHA,1,3,Dylan Cease,Brandon Bielak,2,2.7,4.25,1
20230513,ANA,CLE,6,8,Cal Quantrill,Reid Detmers,2,4.31,4.05,1
20230513,SEA,DET,5,0,Alex Faedo,Bryce Miller,-5,5.53,,0
20230513,CHN,MIN,1,11,Joe Ryan,Hayden Wesneski,10,3.57,2.18,1
20230513,TBA,NYA,8,9,Nestor Cortes,Shane McClanahan,1,2.7,2.79,1
20230513,TEX,OAK,5,0,James Kaprielian,Jon Gray,-5,4.62,3.59,0
20230513,ATL,TOR,2,5,Jose Berrios,Bryce Elder,3,5.11,4.25,1
20230514,SFN,ARI,1,2,Brandon Pfaadt,Logan Webb,1,,3.59,1
20230514,PHI,COL,0,4,Kyle Freeland,Aaron Nola,4,5.14,2.74,1
20230514,SDN,LAN,0,4,Tony Gonsolin,Ryan Weathers,4,3.12,3.8,1
20230514,CIN,MIA,1,3,Braxton Garrett,Luke Weaver,2,4.05,5.45,1
20230514,KCA,MIL,6,9,Colin Rea,Jordan Lyles,3,,4.94,1
20230514,NYN,WAS,8,2,Jake Irvin,Max Scherzer,-6,,2.87,0
20230514,PIT,BAL,4,0,Kyle Gibson,Mitch Keller,-4,4.46,4.23,0
20230514,SLN,BOS,9,1,Corey Kluber,Miles Mikolas,-8,4,3.89,0
20230514,HOU,CHA,4,3,Lucas Giolito,Hunter Brown,-1,4.23,2.96,0
20230514,ANA,CLE,3,4,Tanner Bibee,Patrick Sandoval,1,,3.91,1
20230514,SEA,DET,3,5,Joey Wentz,Logan Gilbert,2,3.62,4.11,1
